appid,name,type,is_free,metacritic_score,recommendations_total,mat_supports_windows,mat_supports_mac,mat_supports_linux,mat_initial_price,mat_final_price,mat_discount_percent,mat_currency,created_at,updated_at,genre_id_csv
8400,Geometry Wars: Retro Evolved,game,False,76.0,962.0,True,True,True,399.0,399.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 02:01:37.107239+00:00,32
8500,EVE Online,game,True,88.0,7656.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:51.197236+00:00,"5, 16, 44, 122, 144"
8600,RACE 07,game,False,83.0,1215.0,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,15
8800,Civilization IV: Beyond the Sword,game,False,86.0,3568.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 02:01:37.107239+00:00,5
8850,BioShock® 2,game,False,88.0,11079.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,122
8870,BioShock Infinite,game,False,94.0,106605.0,True,True,True,12890.0,12890.0,0.0,PLN,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,122
8880,Freedom Force,game,False,90.0,424.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"5, 144"
8930,Sid Meier's Civilization® V,game,False,90.0,125033.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,5
8980,Borderlands Game of the Year,game,False,81.0,20774.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"122, 144"
9010,Return to Castle Wolfenstein,game,False,88.0,7376.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 02:01:37.107239+00:00,122
9050,DOOM 3,game,False,87.0,6903.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:55.901652+00:00,122
9200,RAGE,game,False,79.0,11799.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,122
9340,Company of Heroes: Opposing Fronts,game,False,87.0,768.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"5, 122"
9350,Supreme Commander,game,False,86.0,2177.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,5
9420,Supreme Commander: Forged Alliance,game,False,81.0,9356.0,True,True,True,1299.0,1299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,5
9460,Frontlines™: Fuel of War™,game,False,73.0,844.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
9480,Saints Row 2,game,False,72.0,11977.0,True,True,True,999.0,249.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,122
9500,Gish,game,False,80.0,283.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 02:01:37.107239+00:00,"31, 113, 122"
9710,Desperados 2: Cooper's Revenge,game,False,66.0,236.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
9730,Tycoon City: New York,game,False,67.0,223.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,11
9760,Act of War: High Treason,game,False,74.0,463.0,True,True,True,299.0,299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
9800,Death to Spies,game,False,69.0,755.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"113, 122"
9880,Champions Online,game,True,72.0,189.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,"16, 44, 144"
9900,Star Trek Online,game,True,66.0,921.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 02:01:37.107239+00:00,"16, 44, 144"
9940,Blade Kitten,game,False,52.0,898.0,True,True,True,299.0,299.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"113, 122"
9980,The UnderGarden,game,False,67.0,,True,True,True,699.0,699.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,32
10090,Call of Duty: World at War,game,False,83.0,43700.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,122
10130,TimeShift™,game,False,71.0,1072.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:59.743107+00:00,122
10150,Prototype™,game,False,79.0,11118.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"113, 122"
10180,Call of Duty®: Modern Warfare® 2 (2009),game,False,86.0,33756.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,122
10220,Postal III,game,False,24.0,4184.0,True,True,True,599.0,599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,122
10460,The Club™,game,False,67.0,135.0,True,True,True,1499.0,374.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,122
10500,Total War: EMPIRE – Definitive Edition,game,False,90.0,19937.0,True,True,True,2499.0,624.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,5
10680,Aliens vs. Predator™,game,False,68.0,15089.0,True,True,True,1499.0,374.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,122
11040,Sherlock Holmes - Nemesis,game,False,71.0,582.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"113, 144"
11050,Dracula: Origin,game,False,70.0,289.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"32, 113"
11130,Sherlock Holmes: The Mystery of the Mummy,game,True,61.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:15.101713+00:00,113
11140,Sherlock Holmes: The Awakened (2008),game,False,72.0,689.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,113
11150,Sherlock Holmes: The Silver Earring,game,False,68.0,617.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,113
11190,Sherlock Holmes versus Jack the Ripper,game,False,73.0,1087.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"113, 144"
11200,Shadowgrounds Survivor,game,False,79.0,563.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,122
11250,Pacific Storm,game,False,67.0,,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"5, 11"
11260,Pacific Storm Allies,game,False,60.0,207.0,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"5, 11"
11340,Larva Mortus,game,False,64.0,510.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"31, 122"
11370,Nikopol: Secrets of the Immortals,game,False,68.0,255.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"31, 113"
11450,Overlord™,game,False,81.0,4728.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,144
11480,Soldiers: Heroes of World War II - Enhanced Edition,game,False,77.0,793.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,5
11550,Second Sight,game,False,73.0,228.0,True,True,True,999.0,249.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
12130,Manhunt,game,False,75.0,6345.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
12140,Max Payne,game,False,89.0,11884.0,True,True,True,999.0,349.0,65.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
12150,Max Payne 2: The Fall of Max Payne,game,False,86.0,10078.0,True,True,True,999.0,249.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
12200,Bully: Scholarship Edition,game,False,72.0,33104.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"113, 122"
12210,Grand Theft Auto IV: The Complete Edition,game,False,90.0,158476.0,True,True,True,1999.0,599.0,70.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"113, 122"
12310,Culpa Innata,game,False,66.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"32, 113, 144"
12320,Sacred Gold,game,False,74.0,3743.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"122, 144"
12330,Darkstar One,game,False,71.0,552.0,True,True,True,899.0,899.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
12360,FlatOut: Ultimate Carnage Collector's Edition,game,False,79.0,5980.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,15
12420,Perimeter 2: New Earth,game,False,43.0,,True,True,True,599.0,599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,5
12470,Port Royale 2,game,False,75.0,602.0,True,True,True,599.0,599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,5
12500,PuzzleQuest: Challenge of the Warlords,game,False,84.0,979.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,32
12640,Drakensang,game,False,75.0,619.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,144
12810,Overlord II,game,False,79.0,3768.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,144
12900,AudioSurf,game,False,85.0,8772.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,31
13000,Ninja Reflex: Steamworks Edition,game,False,57.0,,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"31, 32"
13140,America's Army 3,game,True,70.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,122
13500,Prince of Persia: Warrior Within™,game,False,83.0,3445.0,True,True,True,799.0,159.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"113, 122"
13520,Far Cry®,game,False,89.0,9859.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,122
13530,Prince of Persia: The Two Thrones™,game,False,85.0,2300.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:16.546833+00:00,"113, 122"
13540,Tom Clancy's Rainbow Six® Vegas,game,False,85.0,1418.0,True,True,True,999.0,249.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
13560,Tom Clancy's Splinter Cell®,game,False,91.0,3318.0,True,True,True,999.0,249.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
13570,Tom Clancy's Splinter Cell Chaos Theory®,game,False,92.0,4891.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
13580,Tom Clancy's Splinter Cell Double Agent®,game,False,80.0,1609.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
13600,Prince of Persia®: The Sands of Time,game,False,89.0,4397.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,"113, 122"
13620,Tom Clancy's Ghost Recon® Desert Siege™,game,False,82.0,147.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
13630,Tom Clancy's Ghost Recon® Island Thunder™,game,False,82.0,153.0,True,True,True,499.0,499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:28.900913+00:00,122
15000,Tom Clancy's Rainbow Six Lockdown™,game,False,59.0,466.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
15080,Rayman Raving Rabbids™,game,False,58.0,1644.0,True,True,True,999.0,249.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"113, 122"
15100,Assassin's Creed™: Director's Cut Edition,game,False,79.0,21118.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"113, 122"
15120,Tom Clancy's Rainbow Six® Vegas 2,game,False,78.0,5086.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
15130,Beyond Good and Evil™,game,False,83.0,3207.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:55.901652+00:00,"113, 122"
15170,Heroes of Might & Magic V,game,False,77.0,3634.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,5
15190,Brothers in Arms: Road to Hill 30™,game,False,87.0,1889.0,True,True,True,999.0,399.0,60.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
15200,Silent Hunter®: Wolves of the Pacific,game,False,79.0,1039.0,True,True,True,999.0,999.0,0.0,EUR,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,11
15210,Silent Hunter® III,game,False,90.0,2393.0,True,True,True,999.0,249.0,75.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,11
15270,Cold Fear™,game,False,66.0,1276.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
15300,Tom Clancy's Ghost Recon®,game,False,80.0,1467.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
15320,IL-2 Sturmovik: 1946,game,False,86.0,2507.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,11
15370,Heroes of Might & Magic V: Tribes of the East,game,False,70.0,2775.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,5
15380,Heroes of Might & Magic V: Hammers of Fate,game,False,66.0,342.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,5
15390,Brothers in Arms: Hell's Highway™,game,False,79.0,2128.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
15500,The Wonderful End of the World,game,False,69.0,552.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"31, 32"
15520,AaAaAA!!! - A Reckless Disregard for Gravity,game,False,81.0,648.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"31, 62, 122"
15620,"Warhammer 40,000: Dawn of War II - Anniversary Edition",game,False,85.0,7403.0,True,True,True,4999.0,4999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,5
16300,Everyday Shooter,game,False,77.0,115.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"31, 32"
16450,F.E.A.R. 2: Project Origin,game,False,79.0,5116.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
16710,Insecticide Part 1,game,False,65.0,349.0,True,True,True,399.0,399.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"113, 122"
16720,Velvet Assassin,game,False,61.0,2004.0,True,True,True,599.0,599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
16730,Legendary,game,False,50.0,2063.0,True,True,True,599.0,599.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
16810,Sid Meier's Civilization IV: Colonization,game,False,83.0,1168.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,5
17020,Global Agenda: Free Agent,game,True,70.0,419.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:51.197236+00:00,"16, 44, 122, 144"
17080,Tribes: Ascend,game,True,86.0,,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:15.101713+00:00,"44, 122"
17100,Children of the Nile: Enhanced Edition,game,False,75.0,406.0,True,True,True,799.0,799.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"5, 11"
17140,Hinterland,game,False,65.0,218.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"5, 144"
17330,Crysis Warhead®,game,False,84.0,3620.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,122
17390,SPORE™,game,False,84.0,61843.0,True,True,True,6990.0,6990.0,0.0,PLN,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"5, 11, 32, 113, 122, 144"
17410,Mirror's Edge™,game,False,81.0,29963.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"113, 122"
17440,SPORE™ Creepy & Cute Parts Pack,game,False,53.0,1912.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,11
17460,Mass Effect (2007),game,False,89.0,14770.0,True,True,True,2999.0,2999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"122, 144"
17470,Dead Space (2008),game,False,87.0,21757.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"113, 122"
17480,Command & Conquer™ Red Alert™ 3,game,False,82.0,13860.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:55.901652+00:00,"5, 122"
17710,Nuclear Dawn,game,False,71.0,1599.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"5, 122"
18040,DeathSpank,game,False,77.0,651.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"31, 122, 144"
18050,DeathSpank: Thongs of Virtue,game,False,78.0,195.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"31, 122, 144"
18070,The Baconing,game,False,63.0,129.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"113, 122, 144"
18110,Shattered Horizon,game,False,72.0,320.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:02:55.901652+00:00,"31, 122"
18120,Unstoppable Gorg,game,False,73.0,211.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"5, 31, 32, 122"
18400,Crazy Machines 2,game,False,72.0,115.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"5, 32"
18420,Crazy Machines,game,False,78.0,110.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"5, 32"
18430,Crazy Machines 1.5,game,False,78.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"5, 32"
18470,Helldorado,game,False,65.0,131.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,5
18480,Mata Hari,game,False,63.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,113
18500,Defense Grid: The Awakening,game,False,81.0,4384.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"5, 31"
18700,And Yet It Moves,game,False,75.0,325.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"31, 122"
19000,Silent Hill Homecoming,game,False,64.0,2342.0,True,True,True,3999.0,3999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:09.372518+00:00,113
19030,Rocket Knight,game,False,63.0,123.0,True,True,True,1499.0,1499.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:55.062108+00:00,"113, 122"
19680,Alice: Madness Returns,game,False,75.0,22668.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"113, 122"
19800,Brothers in Arms: Earned in Blood™,game,False,84.0,1008.0,True,True,True,999.0,399.0,60.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
19810,The Sum of All Fears,game,False,72.0,,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
19830,Tom Clancy's Rainbow Six® 3 Gold,game,False,85.0,1818.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
19900,Far Cry® 2,game,False,85.0,15925.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
19980,Prince of Persia®,game,False,82.0,3382.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,"113, 122"
20500,Red Faction Guerrilla Steam Edition,game,False,82.0,6117.0,True,True,True,,,,,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:04:16.222067+00:00,122
20510,S.T.A.L.K.E.R.: Clear Sky,game,False,75.0,17490.0,True,True,True,1999.0,1999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:59.518076+00:00,"122, 144"
20530,Red Faction,game,False,78.0,2292.0,True,True,True,999.0,999.0,0.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,122
20540,Company of Heroes: Tales of Valor,game,False,70.0,1582.0,True,True,True,1999.0,399.0,80.0,USD,2025-09-07 12:36:43.243384+00:00,2025-09-29 06:03:30.073123+00:00,5
